Topic,Repos,ProjectID,Tag,Metrics,Values
MLops,bentoml/BentoML,P4,1.12.0-rc0-devel-py3,Memory,793478716
MLops,bentoml/BentoML,P4,1.5.0-rc0-devel-gpu,Layers count,19
MLops,bentoml/BentoML,P4,1.5.0-rc0-devel-gpu,Memory,1305218639
MLops,bentoml/BentoML,P4,2.2.0rc0,Layers count,11
MLops,bentoml/BentoML,P4,2.2.0rc0,Memory,801759893
MLops,bentoml/BentoML,P4,r0.9rc0-gpu,Layers count,21
MLops,bentoml/BentoML,P4,r0.9rc0-gpu,Memory,1052866581
MLops,bentoml/BentoML,P4,latest,Layers count,15
MLops,bentoml/BentoML,P4,latest,Memory,1495156731
MLops,bentoml/BentoML,P4,1.5.10,Layers count,28
MLops,bentoml/BentoML,P4,1.5.10,Memory,5269409835
MLops,bentoml/BentoML,P4,20.1.0rc1,Layers count,27
MLops,bentoml/BentoML,P4,20.1.0rc1,Memory,5415199237
MLops,bentoml/BentoML,P4,20.2.0rc1,Layers count,27
MLops,bentoml/BentoML,P4,20.2.0rc1,Memory,5289806405
MLops,bentoml/BentoML,P4,21.0.0rc1,Layers count,27
MLops,bentoml/BentoML,P4,21.0.0rc1,Memory,5397704254
MLops,bentoml/BentoML,P4,unstable,Layers count,23
MLops,bentoml/BentoML,P4,unstable,Memory,5449981923
MLops,bentoml/BentoML,P4,latest,Layers count,22
MLops,bentoml/BentoML,P4,latest,Memory,162929556
MLops,bentoml/BentoML,P4,0.4.4,Layers count,13
MLops,bentoml/BentoML,P4,0.4.4,Memory,211408491
MLops,bentoml/BentoML,P4,1.11.3-rc3,Layers count,28
MLops,bentoml/BentoML,P4,1.11.3-rc3,Memory,195893233
MLops,bentoml/BentoML,P4,1.7.5,Layers count,28
MLops,bentoml/BentoML,P4,1.7.5,Memory,192306074
MLops,bentoml/BentoML,P4,0.0.2,Layers count,12
MLops,bentoml/BentoML,P4,0.0.2,Memory,287561056
MLops,bentoml/BentoML,P4,1.12.1-rc0,Layers count,16
MLops,bentoml/BentoML,P4,1.12.1-rc0,Memory,191168529
MLops,bentoml/BentoML,P4,1.7.1-rc0,Layers count,16
MLops,bentoml/BentoML,P4,1.7.1-rc0,Memory,186455744
MLops,bentoml/BentoML,P4,test,Layers count,11
MLops,bentoml/BentoML,P4,test,Memory,156242795
MLops,bentoml/BentoML,P4,dev,Layers count,11
MLops,bentoml/BentoML,P4,dev,Memory,710398160
MLops,bentoml/BentoML,P4,latest,Layers count,11
MLops,bentoml/BentoML,P4,latest,Memory,673893913
MLops,bentoml/BentoML,P4,repo_testing,Layers count,11
MLops,bentoml/BentoML,P4,repo_testing,Memory,351944564
MLops,bentoml/BentoML,P4,unstable,Layers count,11
MLops,bentoml/BentoML,P4,unstable,Memory,441991885
MLops,bentoml/BentoML,P4,2.0,Layers count,11
MLops,bentoml/BentoML,P4,2.0,Memory,80866377
MLops,bentoml/BentoML,P4,latest,Layers count,11
MLops,bentoml/BentoML,P4,latest,Memory,80972470
MLops,bentoml/BentoML,P4,20191122.4,Layers count,4
MLops,bentoml/BentoML,P4,20191122.4,Memory,1307730815
MLops,bentoml/BentoML,P4,amlsdk-1.2.0,Layers count,4
MLops,bentoml/BentoML,P4,amlsdk-1.2.0,Memory,1983421236
MLops,bentoml/BentoML,P4,build-20201103.1,Layers count,4
MLops,bentoml/BentoML,P4,build-20201103.1,Memory,2062710630
MLops,bentoml/BentoML,P4,build-20210513.1,Layers count,4
MLops,bentoml/BentoML,P4,build-20210513.1,Memory,2043936785
MLops,bentoml/BentoML,P4,v3,Layers count,4
MLops,bentoml/BentoML,P4,v3,Memory,1831601082
MLops,bentoml/BentoML,P4,intel-python2-centos,Layers count,7
MLops,bentoml/BentoML,P4,intel-python2-centos,Memory,756778668
MLops,bentoml/BentoML,P4,v4.0.0b3,Layers count,13
MLops,bentoml/BentoML,P4,v4.0.0b3,Memory,1300360584
MLops,bentoml/BentoML,P4,v5.0.0b3-python3,Layers count,13
MLops,bentoml/BentoML,P4,v5.0.0b3-python3,Memory,1449340498
MLops,bentoml/BentoML,P4,v6.2.0-python3,Layers count,12
MLops,bentoml/BentoML,P4,v6.2.0-python3,Memory,2234859854
MLops,bentoml/BentoML,P4,v7.8.0-python3,Layers count,12
MLops,bentoml/BentoML,P4,v7.8.0-python3,Memory,2176392824
MLops,bentoml/BentoML,P4,latest,Layers count,22
MLops,bentoml/BentoML,P4,latest,Memory,2360743915
MLops,bentoml/BentoML,P4,latest,Layers count,29
MLops,bentoml/BentoML,P4,latest,Memory,2277400691
MLops,bentoml/BentoML,P4,v0.8.0-alpha.7,Layers count,30
MLops,bentoml/BentoML,P4,v0.8.0-alpha.7,Memory,4022411570
MLops,bentoml/BentoML,P4,v0.9.0-alpha.10,Layers count,29
MLops,bentoml/BentoML,P4,v0.9.0-alpha.10,Memory,2266514485
MLops,bentoml/BentoML,P4,v0.9.0-alpha.5,Layers count,29
MLops,bentoml/BentoML,P4,v0.9.0-alpha.5,Memory,2265493260
MLops,bentoml/BentoML,P4,v0.9.3,Layers count,29
MLops,bentoml/BentoML,P4,v0.9.3,Memory,2280839960
MLops,bentoml/BentoML,P4,latest,Layers count,6
MLops,bentoml/BentoML,P4,latest,Memory,232117073
MLops,bentoml/BentoML,P4,latest,Layers count,6
MLops,bentoml/BentoML,P4,latest,Memory,647516775
MLops,bentoml/BentoML,P4,latest,Layers count,9
MLops,bentoml/BentoML,P4,latest,Memory,99760522
MLops,bentoml/BentoML,P4,latest,Layers count,25
MLops,bentoml/BentoML,P4,latest,Memory,389244018
MLops,bentoml/BentoML,P4,1.10.1,Layers count,14
MLops,bentoml/BentoML,P4,1.10.1,Memory,509236152
MLops,bentoml/BentoML,P4,1.8.6rc3-py3,Layers count,15
MLops,bentoml/BentoML,P4,1.8.6rc3-py3,Memory,614022855
MLops,bentoml/BentoML,P4,1.8.6rc6-cpu-py2,Layers count,14
MLops,bentoml/BentoML,P4,1.8.6rc6-cpu-py2,Memory,599300399
MLops,bentoml/BentoML,P4,latest-dev-cpu-py3,Layers count,15
MLops,bentoml/BentoML,P4,latest-dev-cpu-py3,Memory,614321255
MLops,bentoml/BentoML,P4,nightly-py3-gpu,Layers count,16
MLops,bentoml/BentoML,P4,nightly-py3-gpu,Memory,1936083331
MLops,bentoml/BentoML,P4,latest,Layers count,11
MLops,bentoml/BentoML,P4,latest,Memory,413759695
MLops,bentoml/BentoML,P4,0.9.0,Layers count,38
MLops,bentoml/BentoML,P4,0.9.0,Memory,1138735260
MLops,bentoml/BentoML,P4,0.9.35,Layers count,42
MLops,bentoml/BentoML,P4,0.9.35,Memory,1232959532
MLops,bentoml/BentoML,P4,0a0dfc8e,Layers count,38
MLops,bentoml/BentoML,P4,0a0dfc8e,Memory,1108811014
MLops,bentoml/BentoML,P4,703437737,Layers count,38
MLops,bentoml/BentoML,P4,703437737,Memory,1138694714
MLops,bentoml/BentoML,P4,latest,Layers count,70
MLops,bentoml/BentoML,P4,latest,Memory,1359396370
MLops,bentoml/BentoML,P4,1.2.0,Layers count,29
MLops,bentoml/BentoML,P4,1.2.0,Memory,217027359
MLops,bentoml/BentoML,P4,461e70548-dirty,Layers count,29
MLops,bentoml/BentoML,P4,461e70548-dirty,Memory,217027359
MLops,bentoml/BentoML,P4,4b356b001-dirty,Layers count,26
MLops,bentoml/BentoML,P4,4b356b001-dirty,Memory,249962494
MLops,bentoml/BentoML,P4,latest,Layers count,29
MLops,bentoml/BentoML,P4,latest,Memory,217027359
MLops,bentoml/BentoML,P4,latest,Layers count,22
MLops,bentoml/BentoML,P4,latest,Memory,2299019762
MLops,bentoml/BentoML,P4,0.10.0-py3.6-torch1.3,Layers count,21
MLops,bentoml/BentoML,P4,0.10.0-py3.6-torch1.3,Memory,4225128746
MLops,bentoml/BentoML,P4,1.2.0-py3.8-torch1.7,Layers count,18
MLops,bentoml/BentoML,P4,1.2.0-py3.8-torch1.7,Memory,5177971325
MLops,bentoml/BentoML,P4,1.3.2-py3.6-torch1.5,Layers count,20
MLops,bentoml/BentoML,P4,1.3.2-py3.6-torch1.5,Memory,5449669681
MLops,bentoml/BentoML,P4,1.4.5-py3.6-torch1.7,Layers count,19
MLops,bentoml/BentoML,P4,1.4.5-py3.6-torch1.7,Memory,3779914888
MLops,bentoml/BentoML,P4,nightly-py3.8-torch1.7,Layers count,20
MLops,bentoml/BentoML,P4,nightly-py3.8-torch1.7,Memory,4312565119
MLops,bentoml/BentoML,P4,latest,Layers count,7
MLops,bentoml/BentoML,P4,latest,Memory,131050063
MLops,bentoml/BentoML,P4,bin,Layers count,10
MLops,bentoml/BentoML,P4,bin,Memory,348627732
MLops,bentoml/BentoML,P4,devel,Layers count,11
MLops,bentoml/BentoML,P4,devel,Memory,247962887
MLops,bentoml/BentoML,P4,latest,Layers count,10
MLops,bentoml/BentoML,P4,latest,Memory,348630051
MLops,bentoml/BentoML,P4,master,Layers count,11
MLops,bentoml/BentoML,P4,master,Memory,247209337
MLops,bentoml/BentoML,P4,latest,Layers count,13
MLops,bentoml/BentoML,P4,latest,Memory,484525500
MLops,bentoml/BentoML,P4,1.5,Layers count,8
MLops,bentoml/BentoML,P4,1.5,Memory,4104655330
MLops,bentoml/BentoML,P4,2.57.0,Layers count,6
MLops,bentoml/BentoML,P4,2.57.0,Memory,4093842871
MLops,bentoml/BentoML,P4,stable,Layers count,12
MLops,bentoml/BentoML,P4,stable,Memory,1361736494
MLops,bentoml/BentoML,P4,test_release_take_5,Layers count,8
MLops,bentoml/BentoML,P4,test_release_take_5,Memory,4296201710
MLops,bentoml/BentoML,P4,v2.15.0,Layers count,8
MLops,bentoml/BentoML,P4,v2.15.0,Memory,2785566282
MLops,bentoml/BentoML,P4,1.10.0,Layers count,7
MLops,bentoml/BentoML,P4,1.10.0,Memory,62491761
MLops,bentoml/BentoML,P4,1.15.0-gpu,Layers count,12
MLops,bentoml/BentoML,P4,1.15.0-gpu,Memory,1149608439
MLops,bentoml/BentoML,P4,2.3.0,Layers count,8
MLops,bentoml/BentoML,P4,2.3.0,Memory,76609076
MLops,bentoml/BentoML,P4,2.5.0-rc3-devel,Layers count,14
MLops,bentoml/BentoML,P4,2.5.0-rc3-devel,Memory,2496596979
MLops,bentoml/BentoML,P4,nightlygpu,Layers count,13
MLops,bentoml/BentoML,P4,nightlygpu,Memory,949535585
MLops,bentoml/BentoML,P4,latest,Layers count,13
MLops,bentoml/BentoML,P4,latest,Memory,202635041
MLops,bentoml/BentoML,P4,v0.5.0.rc5,Layers count,15
MLops,bentoml/BentoML,P4,v0.5.0.rc5,Memory,486605365
MLops,bentoml/BentoML,P4,v0.6.7,Layers count,13
MLops,bentoml/BentoML,P4,v0.6.7,Memory,506327363
MLops,bentoml/BentoML,P4,v1.0.24,Layers count,13
MLops,bentoml/BentoML,P4,v1.0.24,Memory,201507944
MLops,bentoml/BentoML,P4,v1.0.44,Layers count,13
MLops,bentoml/BentoML,P4,v1.0.44,Memory,202633464
MLops,bentoml/BentoML,P4,latest,Layers count,13
MLops,bentoml/BentoML,P4,latest,Memory,389957747
MLops,bentoml/BentoML,P4,20190729,Layers count,40
MLops,bentoml/BentoML,P4,20190729,Memory,415121803
MLops,bentoml/BentoML,P4,latest,Layers count,32
MLops,bentoml/BentoML,P4,latest,Memory,485659293
MLops,bentoml/BentoML,P4,latest,Layers count,9
MLops,bentoml/BentoML,P4,latest,Memory,604376269
MLops,bentoml/BentoML,P4,development,Layers count,10
MLops,bentoml/BentoML,P4,development,Memory,482142882
MLops,bentoml/BentoML,P4,release-0.13.1,Layers count,10
MLops,bentoml/BentoML,P4,release-0.13.1,Memory,479985200
MLops,bentoml/BentoML,P4,release-0.14.1,Layers count,10
MLops,bentoml/BentoML,P4,release-0.14.1,Memory,482341587
MLops,bentoml/BentoML,P4,release-0.15.2,Layers count,10
MLops,bentoml/BentoML,P4,release-0.15.2,Memory,482341587
MLops,bentoml/BentoML,P4,release-0.17.1,Layers count,10
MLops,bentoml/BentoML,P4,release-0.17.1,Memory,527994266
MLops,bentoml/BentoML,P4,0.10.0,Layers count,8
MLops,bentoml/BentoML,P4,0.10.0,Memory,345157956
MLops,bentoml/BentoML,P4,0.12.0-slim-py36,Layers count,7
MLops,bentoml/BentoML,P4,0.12.0-slim-py36,Memory,92884276
MLops,bentoml/BentoML,P4,0.8.1,Layers count,6
MLops,bentoml/BentoML,P4,0.8.1,Memory,325733328
MLops,bentoml/BentoML,P4,0.9.0-slim-py38,Layers count,7
MLops,bentoml/BentoML,P4,0.9.0-slim-py38,Memory,88141687
MLops,bentoml/BentoML,P4,latest-slim-py38,Layers count,7
MLops,bentoml/BentoML,P4,latest-slim-py38,Memory,95746020
MLops,bentoml/BentoML,P4,0.10.0,Layers count,12
MLops,bentoml/BentoML,P4,0.10.0,Memory,482605087
MLops,bentoml/BentoML,P4,0.13.1,Layers count,14
MLops,bentoml/BentoML,P4,0.13.1,Memory,528586955
MLops,bentoml/BentoML,P4,0.7.6,Layers count,13
MLops,bentoml/BentoML,P4,0.7.6,Memory,509523682
MLops,bentoml/BentoML,P4,0.8.5,Layers count,12
MLops,bentoml/BentoML,P4,0.8.5,Memory,557640013
MLops,bentoml/BentoML,P4,latest,Layers count,14
MLops,bentoml/BentoML,P4,latest,Memory,528586955
MLops,bentoml/BentoML,P4,0.12.0,Layers count,9
MLops,bentoml/BentoML,P4,0.12.0,Memory,670025970
MLops,bentoml/BentoML,P4,0.22.0.dev20200228,Layers count,12
MLops,bentoml/BentoML,P4,0.22.0.dev20200228,Memory,1616661313
MLops,bentoml/BentoML,P4,0.25.0.dev20201003,Layers count,12
MLops,bentoml/BentoML,P4,0.25.0.dev20201003,Memory,2367330470
MLops,bentoml/BentoML,P4,0.29.0.dev20210327,Layers count,34
MLops,bentoml/BentoML,P4,0.29.0.dev20210327,Memory,5704579644
MLops,bentoml/BentoML,P4,workshop-latest,Layers count,6
MLops,bentoml/BentoML,P4,workshop-latest,Memory,418353210
MLops,bentoml/BentoML,P4,latest,Layers count,21
MLops,bentoml/BentoML,P4,latest,Memory,3243820637
MLops,bentoml/BentoML,P4,py36-cuda100-multi-gpu-v1.0.18,Layers count,12
MLops,bentoml/BentoML,P4,py36-cuda100-multi-gpu-v1.0.18,Memory,1666181627
MLops,bentoml/BentoML,P4,py37-cuda100-mpi2.1.1-v1.19.0,Layers count,21
MLops,bentoml/BentoML,P4,py37-cuda100-mpi2.1.1-v1.19.0,Memory,2760546647
MLops,bentoml/BentoML,P4,py37-cuda90-multi-gpu-ubuntu16-v1.2.0,Layers count,11
MLops,bentoml/BentoML,P4,py37-cuda90-multi-gpu-ubuntu16-v1.2.0,Memory,992625783
MLops,bentoml/BentoML,P4,v1.0.9,Layers count,11
MLops,bentoml/BentoML,P4,v1.0.9,Memory,1586350384
MLops,bentoml/BentoML,P4,0.42.2,Layers count,25
MLops,bentoml/BentoML,P4,0.42.2,Memory,615997286
MLops,bentoml/BentoML,P4,20180824-4910aebd850afca300ca49f0f8225072765006a4,Layers count,29
MLops,bentoml/BentoML,P4,20180824-4910aebd850afca300ca49f0f8225072765006a4,Memory,1057682428
MLops,bentoml/BentoML,P4,20190108-88eaa722d73726ca7143473b3b9d71dbc5d29243,Layers count,29
MLops,bentoml/BentoML,P4,20190108-88eaa722d73726ca7143473b3b9d71dbc5d29243,Memory,1237206574
MLops,bentoml/BentoML,P4,88eaa722d73726ca7143473b3b9d71dbc5d29243,Layers count,29
MLops,bentoml/BentoML,P4,88eaa722d73726ca7143473b3b9d71dbc5d29243,Memory,1237206574
MLops,bentoml/BentoML,P4,uninstall_fix,Layers count,10
MLops,bentoml/BentoML,P4,uninstall_fix,Memory,476476725
MLops,bentoml/BentoML,P4,0.0.0-rc1,Layers count,9
MLops,bentoml/BentoML,P4,0.0.0-rc1,Memory,464449604
MLops,bentoml/BentoML,P4,0.40.1.dev3_g0566ef7,Layers count,9
MLops,bentoml/BentoML,P4,0.40.1.dev3_g0566ef7,Memory,725610466
MLops,bentoml/BentoML,P4,0.48.1.dev6_ga8926cc,Layers count,13
MLops,bentoml/BentoML,P4,0.48.1.dev6_ga8926cc,Memory,434171626
MLops,bentoml/BentoML,P4,0.59.0,Layers count,13
MLops,bentoml/BentoML,P4,0.59.0,Memory,764499133
MLops,bentoml/BentoML,P4,latest,Layers count,14
MLops,bentoml/BentoML,P4,latest,Memory,778313392
MLops,bentoml/BentoML,P4,0.0.0-rc1,Layers count,11
MLops,bentoml/BentoML,P4,0.0.0-rc1,Memory,464450181
MLops,bentoml/BentoML,P4,0.40.1.dev3_g0566ef7,Layers count,11
MLops,bentoml/BentoML,P4,0.40.1.dev3_g0566ef7,Memory,725611042
MLops,bentoml/BentoML,P4,0.48.1.dev6_ga8926cc,Layers count,15
MLops,bentoml/BentoML,P4,0.48.1.dev6_ga8926cc,Memory,434172482
MLops,bentoml/BentoML,P4,0.59.0,Layers count,15
MLops,bentoml/BentoML,P4,0.59.0,Memory,764499971
MLops,bentoml/BentoML,P4,latest,Layers count,16
MLops,bentoml/BentoML,P4,latest,Memory,778314241
MLops,bentoml/BentoML,P4,0.37.0,Layers count,14
MLops,bentoml/BentoML,P4,0.37.0,Memory,591091571
MLops,bentoml/BentoML,P4,0.39.1.dev5_ga250e38,Layers count,14
MLops,bentoml/BentoML,P4,0.39.1.dev5_ga250e38,Memory,755431400
MLops,bentoml/BentoML,P4,0.46.1.dev1_gaa7856a,Layers count,19
MLops,bentoml/BentoML,P4,0.46.1.dev1_gaa7856a,Memory,467935393
MLops,bentoml/BentoML,P4,0.52.1.dev6_g9a0481b,Layers count,19
MLops,bentoml/BentoML,P4,0.52.1.dev6_g9a0481b,Memory,800814567
MLops,bentoml/BentoML,P4,latest,Layers count,20
MLops,bentoml/BentoML,P4,latest,Memory,827830397
MLops,bentoml/BentoML,P4,0.1.0,Layers count,3
MLops,bentoml/BentoML,P4,0.1.0,Memory,10403866
MLops,bentoml/BentoML,P4,114e5fd,Layers count,3
MLops,bentoml/BentoML,P4,114e5fd,Memory,13673867
MLops,bentoml/BentoML,P4,65c8db8,Layers count,3
MLops,bentoml/BentoML,P4,65c8db8,Memory,10643022
MLops,bentoml/BentoML,P4,b926228,Layers count,3
MLops,bentoml/BentoML,P4,b926228,Memory,12230711
MLops,bentoml/BentoML,P4,test,Layers count,3
MLops,bentoml/BentoML,P4,test,Memory,13432798
MLops,bentoml/BentoML,P4,0.0.0-rc1,Layers count,9
MLops,bentoml/BentoML,P4,0.0.0-rc1,Memory,464449604
MLops,bentoml/BentoML,P4,0.40.1.dev3_g0566ef7,Layers count,9
MLops,bentoml/BentoML,P4,0.40.1.dev3_g0566ef7,Memory,725610466
MLops,bentoml/BentoML,P4,0.48.1.dev6_ga8926cc,Layers count,13
MLops,bentoml/BentoML,P4,0.48.1.dev6_ga8926cc,Memory,434171626
MLops,bentoml/BentoML,P4,0.58.1.dev2_g96e1f6a,Layers count,13
MLops,bentoml/BentoML,P4,0.58.1.dev2_g96e1f6a,Memory,764495314
MLops,bentoml/BentoML,P4,latest,Layers count,14
MLops,bentoml/BentoML,P4,latest,Memory,778313392
MLops,bentoml/BentoML,P4,latest,Layers count,6
MLops,bentoml/BentoML,P4,latest,Memory,12027802841
MLops,bentoml/BentoML,P4,0.10.0,Layers count,13
MLops,bentoml/BentoML,P4,0.10.0,Memory,287133031
MLops,bentoml/BentoML,P4,1.12.0-rc0-devel-py3,Layers count,17
MLops,bentoml/BentoML,P4,1.12.0-rc0-devel-py3,Memory,793478716
MLops,bentoml/BentoML,P4,1.5.0-rc0-devel-gpu,Layers count,19
MLops,bentoml/BentoML,P4,1.5.0-rc0-devel-gpu,Memory,1305218639
MLops,bentoml/BentoML,P4,2.2.0rc0,Layers count,11
MLops,bentoml/BentoML,P4,2.2.0rc0,Memory,801759893
MLops,bentoml/BentoML,P4,r0.9rc0-gpu,Layers count,21
MLops,bentoml/BentoML,P4,r0.9rc0-gpu,Memory,1052866581
MLops,bentoml/BentoML,P4,latest,Layers count,15
MLops,bentoml/BentoML,P4,latest,Memory,1495156731
MLops,bentoml/BentoML,P4,1.5.10,Layers count,28
MLops,bentoml/BentoML,P4,1.5.10,Memory,5269409835
MLops,bentoml/BentoML,P4,20.1.0rc1,Layers count,27
MLops,bentoml/BentoML,P4,20.1.0rc1,Memory,5415199237
MLops,bentoml/BentoML,P4,20.2.0rc1,Layers count,27
MLops,bentoml/BentoML,P4,20.2.0rc1,Memory,5289806405
MLops,bentoml/BentoML,P4,21.0.0rc1,Layers count,27
MLops,bentoml/BentoML,P4,21.0.0rc1,Memory,5397704254
MLops,bentoml/BentoML,P4,unstable,Layers count,23
MLops,bentoml/BentoML,P4,unstable,Memory,5449981923
MLops,bentoml/BentoML,P4,latest,Layers count,22
MLops,bentoml/BentoML,P4,latest,Memory,162929556
MLops,bentoml/BentoML,P4,0.4.4,Layers count,13
MLops,bentoml/BentoML,P4,0.4.4,Memory,211408491
MLops,bentoml/BentoML,P4,1.11.3-rc3,Layers count,28
MLops,bentoml/BentoML,P4,1.11.3-rc3,Memory,195893233
MLops,bentoml/BentoML,P4,1.7.5,Layers count,28
MLops,bentoml/BentoML,P4,1.7.5,Memory,192306074
MLops,bentoml/BentoML,P4,0.0.2,Layers count,12
MLops,bentoml/BentoML,P4,0.0.2,Memory,287561056
MLops,bentoml/BentoML,P4,1.12.1-rc0,Layers count,16
MLops,bentoml/BentoML,P4,1.12.1-rc0,Memory,191168529
MLops,bentoml/BentoML,P4,1.7.1-rc0,Layers count,16
MLops,bentoml/BentoML,P4,1.7.1-rc0,Memory,186455744
MLops,bentoml/BentoML,P4,test,Layers count,11
MLops,bentoml/BentoML,P4,test,Memory,156242795
MLops,bentoml/BentoML,P4,dev,Layers count,11
MLops,bentoml/BentoML,P4,dev,Memory,710398160
MLops,bentoml/BentoML,P4,latest,Layers count,11
MLops,bentoml/BentoML,P4,latest,Memory,673893913
MLops,bentoml/BentoML,P4,repo_testing,Layers count,11
MLops,bentoml/BentoML,P4,repo_testing,Memory,351944564
MLops,bentoml/BentoML,P4,unstable,Layers count,11
MLops,bentoml/BentoML,P4,unstable,Memory,441991885
MLops,bentoml/BentoML,P4,2.0,Layers count,11
MLops,bentoml/BentoML,P4,2.0,Memory,80866377
MLops,bentoml/BentoML,P4,latest,Layers count,11
MLops,bentoml/BentoML,P4,latest,Memory,80972470
MLops,bentoml/BentoML,P4,20191122.4,Layers count,4
MLops,bentoml/BentoML,P4,20191122.4,Memory,1307730815
MLops,bentoml/BentoML,P4,amlsdk-1.2.0,Layers count,4
MLops,bentoml/BentoML,P4,amlsdk-1.2.0,Memory,1983421236
MLops,bentoml/BentoML,P4,build-20201103.1,Layers count,4
MLops,bentoml/BentoML,P4,build-20201103.1,Memory,2062710630
MLops,bentoml/BentoML,P4,build-20210513.1,Layers count,4
MLops,bentoml/BentoML,P4,build-20210513.1,Memory,2043936785
MLops,bentoml/BentoML,P4,v3,Layers count,4
MLops,bentoml/BentoML,P4,v3,Memory,1831601082
MLops,bentoml/BentoML,P4,intel-python2-centos,Layers count,7
MLops,bentoml/BentoML,P4,intel-python2-centos,Memory,756778668
MLops,bentoml/BentoML,P4,v4.0.0b3,Layers count,13
MLops,bentoml/BentoML,P4,v4.0.0b3,Memory,1300360584
MLops,bentoml/BentoML,P4,v5.0.0b3-python3,Layers count,13
MLops,bentoml/BentoML,P4,v5.0.0b3-python3,Memory,1449340498
MLops,bentoml/BentoML,P4,v6.2.0-python3,Layers count,12
MLops,bentoml/BentoML,P4,v6.2.0-python3,Memory,2234859854
MLops,bentoml/BentoML,P4,v7.8.0-python3,Layers count,12
MLops,bentoml/BentoML,P4,v7.8.0-python3,Memory,2176392824
MLops,bentoml/BentoML,P4,latest,Layers count,22
MLops,bentoml/BentoML,P4,latest,Memory,2360743915
MLops,bentoml/BentoML,P4,latest,Layers count,29
MLops,bentoml/BentoML,P4,latest,Memory,2277400691
MLops,bentoml/BentoML,P4,v0.8.0-alpha.7,Layers count,30
MLops,bentoml/BentoML,P4,v0.8.0-alpha.7,Memory,4022411570
MLops,bentoml/BentoML,P4,v0.9.0-alpha.10,Layers count,29
MLops,bentoml/BentoML,P4,v0.9.0-alpha.10,Memory,2266514485
MLops,bentoml/BentoML,P4,v0.9.0-alpha.5,Layers count,29
MLops,bentoml/BentoML,P4,v0.9.0-alpha.5,Memory,2265493260
MLops,bentoml/BentoML,P4,v0.9.3,Layers count,29
MLops,bentoml/BentoML,P4,v0.9.3,Memory,2280839960
MLops,bentoml/BentoML,P4,latest,Layers count,6
MLops,bentoml/BentoML,P4,latest,Memory,232117073
MLops,bentoml/BentoML,P4,latest,Layers count,6
MLops,bentoml/BentoML,P4,latest,Memory,647516775
MLops,bentoml/BentoML,P4,latest,Layers count,9
MLops,bentoml/BentoML,P4,latest,Memory,99760522
MLops,bentoml/BentoML,P4,latest,Layers count,25
MLops,bentoml/BentoML,P4,latest,Memory,389244018
MLops,bentoml/BentoML,P4,1.10.1,Layers count,14
MLops,bentoml/BentoML,P4,1.10.1,Memory,509236152
MLops,bentoml/BentoML,P4,1.8.6rc3-py3,Layers count,15
MLops,bentoml/BentoML,P4,1.8.6rc3-py3,Memory,614022855
MLops,bentoml/BentoML,P4,1.8.6rc6-cpu-py2,Layers count,14
MLops,bentoml/BentoML,P4,1.8.6rc6-cpu-py2,Memory,599300399
MLops,bentoml/BentoML,P4,latest-dev-cpu-py3,Layers count,15
MLops,bentoml/BentoML,P4,latest-dev-cpu-py3,Memory,614321255
MLops,bentoml/BentoML,P4,nightly-py3-gpu,Layers count,16
MLops,bentoml/BentoML,P4,nightly-py3-gpu,Memory,1936083331
MLops,bentoml/BentoML,P4,latest,Layers count,11
MLops,bentoml/BentoML,P4,latest,Memory,413759695
MLops,bentoml/BentoML,P4,0.9.0,Layers count,38
MLops,bentoml/BentoML,P4,0.9.0,Memory,1138735260
MLops,bentoml/BentoML,P4,0.9.35,Layers count,42
MLops,bentoml/BentoML,P4,0.9.35,Memory,1232959532
MLops,bentoml/BentoML,P4,0a0dfc8e,Layers count,38
MLops,bentoml/BentoML,P4,0a0dfc8e,Memory,1108811014
MLops,bentoml/BentoML,P4,703437737,Layers count,38
MLops,bentoml/BentoML,P4,703437737,Memory,1138694714
MLops,bentoml/BentoML,P4,latest,Layers count,70
MLops,bentoml/BentoML,P4,latest,Memory,1359396370
MLops,bentoml/BentoML,P4,1.2.0,Layers count,29
MLops,bentoml/BentoML,P4,1.2.0,Memory,217027359
MLops,bentoml/BentoML,P4,461e70548-dirty,Layers count,29
MLops,bentoml/BentoML,P4,461e70548-dirty,Memory,217027359
